1496055057.500 0.980154 0.980861 0.000013 0.975293 0.978667 0.000179 0.965809 0.983494 0.002203 0.957392 1.039890 0.019329 0.952877 1.299130 0.087581 0.955513 2.406208 0.188927 1.004825 5.589392 0.262502 1.144618 11.748452 0.314134 1.387145 19.131440 0.368910 2.865482 25.941387 0.312653 14.938014 37.593276 0.164893 30.841000 47.057173 0.176789 32.628480 47.340288 0.187271 46.788984 46.380383 0.856989 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055057.750 2.088347 4.257383 0.135137 3.254495 5.272158 0.062571 4.690345 6.701157 0.284581 5.363907 9.119090 0.379511 9.537386 11.328940 0.217173 13.748847 14.159222 0.407130 17.010554 18.468302 0.428275 20.950414 21.462038 0.550621 26.646183 24.135936 0.225121 33.734281 30.866139 0.443295 35.253353 35.769042 0.515461 30.275460 34.308321 0.773736 30.162037 32.764395 0.862254 22.142179 22.896979 0.523312 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055058.000 3.462464 4.480929 0.141649 5.123004 5.724911 0.219714 7.228393 7.287975 0.196791 8.579524 9.178386 0.137263 10.632274 10.354067 0.339216 14.064220 13.520215 0.192428 16.112785 16.402572 0.514111 17.482381 18.441298 0.583285 18.342717 19.255605 0.188265 26.948922 23.436834 0.514640 24.718117 15.439653 0.429470 15.604667 20.386316 0.769791 26.089510 18.485546 0.454651 24.899686 18.369041 0.309016 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055058.250 4.632295 4.723535 0.108163 5.248637 5.427401 0.202226 7.275573 7.203338 0.142914 8.713648 8.786419 0.119232 9.710254 10.018142 0.297706 11.800238 12.362473 0.200052 16.303051 14.166008 0.409548 19.159581 17.688419 0.554860 21.337612 20.272347 0.152538 21.713479 20.293982 0.530975 33.888396 17.470058 0.263246 35.021003 24.155066 0.243772 30.005359 20.980247 0.386034 13.432265 11.320937 0.290376 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055058.500 4.400356 4.579847 0.208059 5.416254 5.354080 0.144411 6.999496 6.989828 0.121712 8.429530 8.296334 0.082682 9.584951 8.923764 0.197996 8.543058 10.770487 0.249298 14.076358 11.192962 0.189744 17.913938 15.953973 0.373257 18.040222 15.655696 0.346856 9.637082 11.506699 0.485687 18.836821 17.256479 0.292053 13.242532 15.518931 0.221870 14.792266 10.175353 0.296101 12.356798 7.959408 0.296385 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055058.750 4.562430 4.511286 0.146865 5.278844 5.333755 0.178848 6.590885 6.690543 0.119262 7.950253 7.652625 0.063069 8.579841 7.972983 0.208075 6.074516 8.826128 0.275493 12.159473 8.811846 0.066569 14.285456 12.684354 0.622914 9.873729 10.631249 0.310522 5.796763 6.048635 0.483415 8.798163 8.401854 0.276982 9.396950 12.061660 0.222011 18.602160 16.375758 0.455691 10.402548 6.901218 0.298227 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055059.000 4.356258 4.427269 0.202206 4.917858 5.043848 0.236196 6.165080 6.303000 0.116026 7.228593 6.938479 0.728786 7.893993 7.070013 0.152428 4.778720 6.782511 0.271008 9.903856 7.803218 0.241780 9.668446 8.348115 0.630152 6.746786 10.070913 0.275795 5.706952 9.535525 0.394530 4.385460 3.115912 0.261369 8.137898 7.180205 0.255683 10.514757 8.076081 0.421693 9.077738 7.250069 0.310419 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055059.250 4.352211 4.238867 0.174467 4.870997 4.785096 0.245454 5.742623 5.871194 0.924241 6.398496 6.214597 0.678054 7.430225 5.789329 0.105882 6.324616 5.128719 0.236027 7.831814 7.134124 0.294958 6.200810 5.006176 0.595307 6.974270 6.768127 0.332144 5.091668 10.536961 0.206845 1.625794 4.955171 0.221716 9.273451 9.838417 0.355396 7.204815 7.503707 0.484188 4.894454 3.819589 0.279758 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055059.500 4.283283 4.218380 0.145110 4.656345 4.719081 0.294770 5.325068 5.452410 0.892125 5.536682 5.521069 0.612498 6.392112 4.606056 0.074794 8.011929 4.093666 0.190638 5.853873 6.097215 0.342404 4.073534 3.286424 0.582547 5.577106 4.768038 0.338513 4.937570 5.956468 0.173320 6.762333 5.131448 0.194518 3.476181 4.297522 0.348673 3.682414 2.752356 0.469389 5.451752 3.614227 0.249402 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055059.750 4.125062 3.979580 0.164601 4.299262 4.469807 0.367604 4.890769 5.080191 0.852064 4.759510 4.861496 0.075256 5.700682 3.580864 0.051758 7.626747 3.263773 0.162723 4.098046 4.329860 0.337476 3.116797 2.592463 0.598417 3.025480 3.023905 0.314716 2.667783 3.081714 0.173113 3.897377 2.531487 0.201405 1.778185 2.180564 0.332530 2.835272 1.714705 0.433324 4.340900 2.771395 0.227614 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055060.000 4.175871 3.957223 0.090375 4.133748 4.125906 0.374844 4.418420 4.741065 0.817150 4.157746 4.245856 0.075577 4.726703 2.759155 0.046436 6.277754 2.478542 0.153067 2.863389 2.951196 0.134661 2.600845 2.110177 0.603298 2.358470 3.237217 0.305499 1.392231 1.901043 0.170718 6.330516 3.972921 0.193874 4.502632 2.829300 0.306069 7.073620 4.145561 0.339831 9.833455 8.297688 0.173671 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055060.250 3.926307 3.725915 0.120590 3.783832 3.958822 0.411882 3.891881 4.419212 0.793946 3.783043 3.697821 0.071427 3.753196 2.159765 0.046459 4.703512 1.819944 0.147865 2.043848 2.216626 0.113949 1.788971 1.613937 0.599064 3.495158 2.242586 0.342957 5.321108 2.058978 0.198597 6.750905 5.741502 0.226568 7.497933 5.235439 0.398133 5.911200 3.593577 0.321661 4.351429 4.569746 0.172412 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055060.500 4.015398 3.609836 0.053370 3.450382 3.701179 0.470782 3.353392 4.081252 0.778761 3.592436 3.216906 0.063605 2.893721 1.689347 0.047802 3.672670 1.409347 0.141465 1.414932 1.791720 0.104285 1.133262 1.086582 0.595711 2.057539 1.395182 0.337898 5.077885 1.506600 0.227686 7.030141 4.987385 0.225624 2.949379 3.242684 0.412595 7.249705 5.857216 0.317613 4.375784 4.660110 0.154930 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055060.750 3.752756 3.406584 0.062074 3.205063 3.377722 0.481180 2.853342 3.711968 0.767807 3.502887 2.764199 0.052641 2.302365 1.359986 0.044776 3.650226 1.306409 0.139935 0.932951 1.416993 0.103951 0.740756 0.822978 0.577825 1.994765 1.804790 0.356825 2.928480 1.014865 0.235450 4.084335 3.971912 0.244964 2.580528 2.516626 0.367423 3.968696 3.349720 0.342844 3.395593 3.804201 0.150635 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055061.000 3.811666 3.213117 0.031526 2.910350 3.201028 0.510051 2.449269 3.330861 0.760067 3.457017 2.323782 0.038523 1.876229 1.162493 0.040850 3.675711 1.467486 0.147249 0.745497 1.509658 0.100110 1.309176 1.184739 0.567964 1.376341 1.832489 0.345991 1.668515 0.925506 0.228250 1.407645 2.501157 0.228137 2.326197 1.937907 0.354202 2.982365 4.597051 0.289499 1.935276 3.858687 0.157859 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055061.250 3.593704 3.027198 0.027719 2.634617 2.967977 0.548402 2.234950 2.975326 0.184135 3.378883 1.936006 0.025112 1.530270 1.067671 0.032881 3.937401 2.000447 0.168738 0.707712 1.518108 0.080443 2.469373 1.424942 0.574476 1.190498 1.357941 0.330740 1.495317 1.693798 0.228746 1.681898 4.943813 0.204437 3.628090 3.125234 0.360918 3.696065 2.870185 0.310825 2.952424 3.273651 0.151226 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055061.500 3.586648 2.831489 0.026687 2.392279 2.709899 0.561282 2.341825 2.667771 0.186465 3.205137 1.620099 0.015422 1.219904 0.899154 0.027912 4.904833 2.738134 0.184714 1.338775 1.370252 0.067153 1.851988 1.215349 0.538035 2.593041 1.157320 0.368862 0.673294 1.469241 0.212127 3.468740 4.551530 0.248161 8.430529 5.730511 0.414172 4.682674 3.158304 0.331170 2.508296 2.357731 0.149984 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055061.750 3.440223 2.647213 0.039995 2.220058 2.549074 0.575534 2.714087 2.418746 0.178822 3.005022 1.407806 0.008266 0.994956 0.753629 0.023059 5.420432 3.073166 0.180059 2.501898 1.493214 0.063898 1.201359 1.283039 0.443038 1.611615 3.835745 0.236477 1.239942 1.688217 0.222703 2.251504 5.432036 0.201361 5.267440 3.303462 0.412999 2.952234 2.123791 0.313980 2.328898 2.159922 0.151344 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055062.000 3.331073 2.488312 0.046689 2.238606 2.377155 0.580063 3.089843 2.210249 0.164212 2.801103 1.316552 0.003216 0.865163 0.703889 0.016187 5.048500 2.692543 0.172418 3.371669 1.774123 0.288757 2.400608 1.009749 0.401541 2.347375 5.857181 0.166056 1.605376 1.566287 0.212526 0.967832 4.590716 0.169347 2.677769 3.748350 0.369149 1.934024 2.100261 0.282659 3.195272 2.056604 0.146104 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055062.250 3.238300 2.301444 0.080315 2.431560 2.151305 0.543503 3.202304 2.019309 0.152945 2.651419 1.349123 0.002414 0.737142 0.844298 0.010391 4.394415 2.025526 0.158254 2.804478 2.022926 0.308559 3.393183 0.660691 0.368475 5.207064 5.165266 0.193327 2.541364 0.728014 0.218913 0.752374 4.695241 0.134543 3.215706 3.754956 0.424037 2.888380 3.070289 0.329867 3.719760 3.525879 0.147517 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055062.500 3.030533 2.170886 0.085466 2.562803 1.992825 0.487744 3.023890 1.840146 0.154627 2.610931 1.449512 0.007901 0.586161 0.952800 0.010356 3.514884 1.430885 0.148017 2.118485 1.567689 0.055803 2.165688 0.889410 0.331222 4.463863 4.247978 0.212569 5.652410 3.638570 0.315676 0.367981 4.700488 0.142276 3.375336 2.968038 0.418727 1.544406 1.887684 0.305882 2.515740 4.132685 0.151764 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055062.750 2.921185 2.008366 0.110668 2.908020 1.827981 0.427735 2.828678 1.674702 0.161398 2.786987 1.540331 0.017317 0.596323 0.968243 0.011003 2.980126 1.202822 0.147995 2.701404 1.124194 0.049271 1.819297 1.876913 0.334797 4.165397 6.590936 0.211127 8.970833 5.686679 0.466145 1.232657 2.925412 0.129411 1.349602 3.712714 0.357294 2.290046 5.009477 0.263374 3.782038 7.399221 0.149530 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055063.000 2.682723 1.899567 0.111578 3.393114 1.655694 0.312929 2.779312 1.523866 0.159302 2.944775 1.553710 0.028231 1.443303 0.861569 0.000667 3.747726 1.304167 0.122027 3.305903 1.015169 0.276548 2.264400 2.405867 0.343716 2.783249 5.801080 0.186377 4.976159 3.371909 0.493013 4.124553 2.196921 0.131657 1.194476 2.593995 0.260680 2.902043 5.260539 0.223056 4.392973 6.721538 0.155956 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055063.250 2.522810 1.799467 0.110128 3.492495 1.548362 0.208954 2.773677 1.393986 0.144205 2.930299 1.479989 0.038164 2.254071 0.921495 0.008874 4.314204 1.535192 0.084792 3.749536 1.121217 0.328232 2.071573 1.979396 0.362129 2.965910 3.792779 0.209841 1.973161 2.792913 0.416139 2.941409 1.673569 0.136014 1.549723 1.925100 0.203115 2.998097 2.831689 0.176831 2.879929 4.450501 0.150154 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055063.500 2.298938 1.708941 0.096297 3.436054 1.425190 0.162610 2.624913 1.270916 0.124888 2.870581 1.341815 0.375248 2.905738 1.057121 0.038185 4.963074 2.027704 0.058954 3.747738 1.305788 0.394876 2.618631 1.740380 0.420212 2.110230 2.055823 0.216902 1.003943 1.460515 0.387154 1.845715 2.194883 0.102411 1.566211 1.958140 0.191786 1.252590 1.505839 0.171044 1.748223 2.323242 0.143411 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055063.750 2.118231 1.664958 0.080102 3.625296 1.310285 0.134193 2.337608 1.144258 0.110078 2.792920 1.170634 0.386098 2.580246 1.389968 0.042507 5.394911 2.383238 0.561809 3.610855 1.542851 0.466452 3.848692 2.019316 0.508161 1.431897 1.352298 0.222481 3.160917 2.783190 0.429822 1.852954 1.734649 0.109307 1.330408 2.898370 0.190437 1.704812 1.461490 0.172272 3.040518 2.693698 0.140298 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
1496055064.000 1.920662 1.575746 0.055725 3.702716 1.270873 0.129731 1.993219 1.022386 0.102605 2.700059 1.032897 0.055090 2.300802 1.621668 0.048312 5.322198 2.237323 0.598255 2.835920 1.226835 0.481868 4.435358 2.328158 0.589927 2.647460 2.309876 0.265616 4.444225 5.306516 0.520190 2.510748 2.738649 0.151860 1.607071 2.131836 0.174025 1.865763 1.364482 0.191631 2.620262 2.306508 0.135211 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 0.000000
